time_ms x_cm y_cm
25.845 0.589477541455793 -0.211345400977141
25.885 0.538972426878914 -0.224834759754771
25.925 0.507144339800917 -0.226038714107805
25.965 0.489401391462707 -0.208756055390417
26.005 0.457604686061671 -0.210801709173904
26.045 0.378638576624979 -0.195592327623778
26.085 0.334275219684045 -0.177754970403701
26.125 0.289624145056123 -0.198567860079567
26.165 0.265766623799792 -0.180940681747263
26.205 0.271434620563426 -0.181338131163461
26.245 0.251768810085508 -0.195937530400844
26.285 0.232471291278699 -0.183182543351474
26.325 0.214025181997854 -0.167792598006674
26.365 0.137705281628158 -0.186285169042826
26.405 0.0636430137346053 -0.203284588784001
26.445 0.0291104427085713 -0.199581679348515
26.485 0.0221469367656084 -0.166470784001543
26.525 0.0410200555599118 -0.183930341907569
26.565 0.0908956528261058 -0.135553156563418
26.605 0.185664418946388 -0.139408875326829
26.645 0.219529649688027 -0.104850437623522
26.685 0.147593259484438 -0.101261693671479
26.725 0.153690894366278 -0.104618215928802
26.765 0.108594473718171 -0.0891296422169141
26.805 0.0707298337748057 -0.0874414659524341
26.845 0.0274020951917748 -0.111983476873078
26.885 0.0483293460591909 -0.0583434694061999
26.925 0.0903257530209345 -0.0763221180980302
26.965 0.137467626689002 -0.0582004936650513
27.005 0.183903551082736 -0.0456295579925907
27.045 0.154807008453787 -0.0122626262324239
27.085 0.123130464671036 -0.012240506544611
27.125 0.0614591495353238 -0.0162776236653208
27.165 0.0454407601272493 0.0331597667302646
27.205 0.0759960124687638 0.0284756469347549
27.245 0.0626001600100636 0.0493572971146072
27.285 0.0488957798990128 0.0314928839691149
27.325 0.0132808780655012 0.0645509069919861
27.365 0.0235722702126111 0.0500783949687325
27.405 -0.00345106953140828 0.047510766001114
27.445 -0.0507925409417282 0.0305968391635894
27.485 -0.0190945973688201 0.0626493132108941
27.525 -0.0170260193828966 0.0288168056931717
27.565 0.01582361996158 0.0307301352175422
27.605 0.0430091697795092 0.00263775974151059
27.645 0.0591559855641606 -0.0182348790716595
27.685 0.0607581723484856 -0.0197407427210763
27.725 0.05639863188307 0.0205120910221837
27.765 0.0273879381210804 0.0205048165186597
27.805 0.00957386208825994 0.0351315063516147
27.845 0.0251460698202095 0.0185812501970624
27.885 -0.00921333849635175 -0.0125830711598205
27.925 0.0343769916200785 -0.0462694238271837
27.965 0.0259402853602921 -0.0440770208068493
28.005 0.0232913695763699 -0.0454629694204165
28.045 -0.00390474539992169 -0.0435666708392226
28.085 -0.00381913676508816 -0.0759427837721525
28.125 0.0236820357093279 -0.111261281153467
28.165 0.0732945445171964 -0.0957737030590096
28.205 0.0436459683381685 -0.124386845404032
28.245 0.0558798293106548 -0.10738417531444
28.285 0.0641887187237131 -0.122956792400139
28.325 0.0528368344548227 -0.109962778206697
28.365 0.046585532294003 -0.121996335854181
28.405 0.0423812098167673 -0.124880825592452
28.445 0.0608545814997967 -0.110279962913825
28.485 0.00903376142434809 -0.0925359460905568
28.525 0.0230855543553758 -0.106361267891288
28.565 0.00868561326353756 -0.124906161335122
28.605 0.008201755771168 -0.122476496184266
28.645 0.0303519681531981 -0.139869991493867
28.685 -0.002977310669948 -0.138150595107877
28.725 0.0404702238121217 -0.1588917180806
28.765 0.0589873157541803 -0.137691869781975
28.805 0.0100581045282979 -0.156891998136288
28.845 0.0488725885621619 -0.157371236342204
28.885 0.0783119466821773 -0.152487797306687
28.925 0.108738409288051 -0.154933183773402
28.965 0.110354735384021 -0.156847043287641
